"","vbgem15","layer","lon.GK3","lat.GK3","lon.WGS84","lat.WGS84","AGS","RS","GEN","NUTS","digit6","gem15","gem15rs","name15","vbgnam15","raumt2010besiedlung","raumt2010lage","fl15_sum","z_bev15","popDens15","Road14","Road15","Road16","Road984"
"184593",9182127,515217,4447350,2759050,11.6901388591999,47.9320436507655,"09182127","091820127127","Otterfing","DE21F","0",9182127,91820127127,"Otterfing","Otterfing","suburban","zentral",21.16,4699,222.069943289225,0,0,0,0
"184597",9182127,515218,4448350,2759050,11.703511319562,47.9318371163392,"09182127","091820127127","Otterfing","DE21F","0",9182127,91820127127,"Otterfing","Otterfing","suburban","zentral",21.16,4699,222.069943289225,0,0,1915.3999701127,410.947266209111
"186152",9184137,515219,4449350,2759050,11.7168836810522,47.9316289545614,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,0,1473.84521203311,0
"186145",9184137,515220,4450350,2759050,11.730255942896,47.9314191654516,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,0,0,0
"186109",9184137,515221,4451350,2759050,11.7436281043191,47.9312077490293,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,0,0,0
"186149",9184137,515222,4452350,2759050,11.7570001645472,47.9309947053145,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,0,0,2536.18115489137
"184776",9182133,515223,4453350,2759050,11.7703721228061,47.9307800343269,"09182133","091820133133","Valley","DE21F","0",9182133,91820133133,"Valley","Valley","rural","zentral",42.18,3204,75.9601706970128,0,0,0,1588.45440483493
"184783",9182133,515224,4454350,2759050,11.7837439783214,47.9305637360867,"09182133","091820133133","Valley","DE21F","0",9182133,91820133133,"Valley","Valley","rural","zentral",42.18,3204,75.9601706970128,0,0,0,2399.16783321377
"186117",9184137,515225,4455350,2759050,11.7971157303191,47.930345810614,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,1758.82421228709,0,1262.58818208937
"186143",9184137,515226,4456350,2759050,11.810487378025,47.9301262579293,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,1937.52773872749,0,0
"186144",9184137,515227,4457350,2759050,11.823858920665,47.9299050780531,"09184137","091840137137","Aying","DE21H","0",9184137,91840137137,"Aying","Aying","rural","zentral",56.54,5074,89.7417757339936,0,0,0,0
"188374",9187130,515228,4458350,2759050,11.8372303574651,47.9296822710061,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,2009.41265284599
"188371",9187130,515229,4459350,2759050,11.8506016876515,47.9294578368091,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,2813.99584786059
"188373",9187130,515230,4460350,2759050,11.86397291045,47.929231775483,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,580.98362286366
"188369",9187130,515231,4461350,2759050,11.8773440250869,47.9290040870491,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,0
"188399",9187130,515232,4462350,2759050,11.8907150307883,47.9287747715285,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,0
"188385",9187130,515233,4463350,2759050,11.9040859267805,47.9285438289428,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,0
"188386",9187130,515234,4464350,2759050,11.9174567122897,47.9283112593136,"09187130","091870130130","Feldkirchen-Westerham","DE21K","0",9187130,91870130130,"Feldkirchen-Westerham","Feldkirchen-Westerham","suburban","zentral",53.25,10710,201.12676056338,0,0,0,0
"188169",9187122,515235,4465350,2759050,11.9308273865423,47.9280770626625,"09187122","091870122122","Bruckmühl","DE21K","0",9187122,91870122122,"Bruckmühl, Markt","Bruckmühl, Markt","urban","zentral",50.21,16439,327.404899422426,0,0,0,0
"188147",9187122,515236,4466350,2759050,11.9441979487647,47.9278412390114,"09187122","091870122122","Bruckmühl","DE21K","0",9187122,91870122122,"Bruckmühl, Markt","Bruckmühl, Markt","urban","zentral",50.21,16439,327.404899422426,0,0,0,0
"189034",9187179,515237,4467350,2759050,11.9575683981832,47.9276037883825,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,0,0,0
"189049",9187179,515238,4468350,2759050,11.9709387340244,47.9273647107978,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,0,0,0
"189047",9187179,515239,4469350,2759050,11.9843089555148,47.9271240062799,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,2784.52515224384,0,0
"189036",9187179,515240,4470350,2759050,11.997679061881,47.926881674851,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,2828.90184756539,0,0
"189024",9187179,515241,4471350,2759050,12.0110490523497,47.926637716534,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,1565.47879111773,0,1676.28400549111
"189056",9187179,515242,4472350,2759050,12.0244189261475,47.9263921313515,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,0,0,1271.95468266904
"189028",9187179,515243,4473350,2759050,12.0377886825012,47.9261449193267,"09187179","091870179179","Tuntenhausen","DE21K","0",9187179,91870179179,"Tuntenhausen","Tuntenhausen","rural","zentral",69.01,7063,102.347485871613,0,0,0,0
"188520",9187137,515244,4474350,2759050,12.0511583206376,47.9258960804824,"09187137","091870137137","Großkarolinenfeld","DE21K","0",9187137,91870137137,"Großkarolinenfeld","Großkarolinenfeld","suburban","zentral",29.07,7306,251.324389404885,0,1064.98324344313,0,0
"188521",9187137,515245,4475350,2759050,12.0645278397836,47.9256456148421,"09187137","091870137137","Großkarolinenfeld","DE21K","0",9187137,91870137137,"Großkarolinenfeld","Großkarolinenfeld","suburban","zentral",29.07,7306,251.324389404885,0,2089.56732937451,0,0
"188525",9187137,515246,4476350,2759050,12.0778972391661,47.9253935224291,"09187137","091870137137","Großkarolinenfeld","DE21K","0",9187137,91870137137,"Großkarolinenfeld","Großkarolinenfeld","suburban","zentral",29.07,7306,251.324389404885,0,1170.06343163929,0,0
"188515",9187137,515247,4477350,2759050,12.091266518012,47.925139803267,"09187137","091870137137","Großkarolinenfeld","DE21K","0",9187137,91870137137,"Großkarolinenfeld","Großkarolinenfeld","suburban","zentral",29.07,7306,251.324389404885,0,0,0,0
"188544",9187142,515248,4478350,2759050,12.1046356755485,47.9248844573795,"09187142","091870142142","Schechen","DE21K","0",9187142,91870142142,"Schechen","Schechen","rural","peripher",31.54,4833,153.233988585923,0,0,0,0
"188536",9187142,515249,4479350,2759050,12.1180047110025,47.9246274847904,"09187142","091870142142","Schechen","DE21K","0",9187142,91870142142,"Schechen","Schechen","rural","peripher",31.54,4833,153.233988585923,0,0,0,0
"188557",9187142,515250,4480350,2759050,12.1313736236012,47.9243688855238,"09187142","091870142142","Schechen","DE21K","0",9187142,91870142142,"Schechen","Schechen","rural","peripher",31.54,4833,153.233988585923,2034.69849925565,0,0,0
"189101",9187181,515251,4481350,2759050,12.1447424125719,47.9241086596039,"09187181","091870181181","Vogtareuth","DE21K","0",9187181,91870181181,"Vogtareuth","Vogtareuth","rural","peripher",34.22,3173,92.7235534774985,745.02149981484,0,0,0
"189085",9187181,515252,4482350,2759050,12.1581110771417,47.9238468070548,"09187181","091870181181","Vogtareuth","DE21K","0",9187181,91870181181,"Vogtareuth","Vogtareuth","rural","peripher",34.22,3173,92.7235534774985,0,0,0,0
"189069",9187181,515253,4483350,2759050,12.171479616538,47.9235833279012,"09187181","091870181181","Vogtareuth","DE21K","0",9187181,91870181181,"Vogtareuth","Vogtareuth","rural","peripher",34.22,3173,92.7235534774985,0,1920.12445775946,0,0
"189094",9187181,515254,4484350,2759050,12.1848480299882,47.9233182221677,"09187181","091870181181","Vogtareuth","DE21K","0",9187181,91870181181,"Vogtareuth","Vogtareuth","rural","peripher",34.22,3173,92.7235534774985,0,1694.20097330081,0,0
"188920",9187174,515255,4485350,2759050,12.1982163167197,47.9230514898789,"09187174","091870174174","Söchtenau","DE21K","0",9187174,91870174174,"Söchtenau","Söchtenau","rural","peripher",25.63,2637,102.887241513851,0,0,0,0
"188924",9187174,515256,4486350,2759050,12.21158447596,47.9227831310598,"09187174","091870174174","Söchtenau","DE21K","0",9187174,91870174174,"Söchtenau","Söchtenau","rural","peripher",25.63,2637,102.887241513851,0,1679.33918066352,0,0
"188943",9187174,515257,4487350,2759050,12.2249525069366,47.9225131457356,"09187174","091870174174","Söchtenau","DE21K","0",9187174,91870174174,"Söchtenau","Söchtenau","rural","peripher",25.63,2637,102.887241513851,0,2102.11087889011,0,0
"188919",9187174,515258,4488350,2759050,12.2383204088772,47.9222415339313,"09187174","091870174174","Söchtenau","DE21K","0",9187174,91870174174,"Söchtenau","Söchtenau","rural","peripher",25.63,2637,102.887241513851,0,0,0,0
"188261",9187128,515259,4489350,2759050,12.2516881810094,47.9219682956725,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,0,0,0
"189148",9187962,515260,4490350,2759050,12.265055822561,47.9216934309845,"09187139","091875162139","Halfing","DE21K","5",9187139,91875162139,"Halfing","Halfing (VGem)","rural","peripher",52.56,5340,101.598173515982,0,0,0,0
"188284",9187128,515261,4491350,2759050,12.2784233327597,47.9214169398932,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,0,0,0
"188276",9187128,515262,4492350,2759050,12.2917907108334,47.9211388224243,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,2004.08426870771,0,0
"188271",9187128,515263,4493350,2759050,12.30515795601,47.9208590786038,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,801.261928740839,0,0
"188273",9187128,515264,4494350,2759050,12.3185250675175,47.9205777084579,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,0,0,0
"188278",9187128,515265,4495350,2759050,12.3318920445839,47.9202947120127,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,0,0,0
"188268",9187128,515266,4496350,2759050,12.3452588864373,47.9200100892948,"09187128","091870128128","Bad Endorf","DE21K","0",9187128,91870128128,"Bad Endorf, Markt","Bad Endorf, Markt","suburban","peripher",40.11,8240,205.435053602593,0,96.7020943963941,0,0
"188208",9187125,515267,4497350,2759050,12.3586255923059,47.9197238403308,"09187125","091870125125","Eggstätt","DE21K","0",9187125,91870125125,"Eggstätt","Eggstätt","rural","peripher",24.29,2915,120.008233841087,0,0,0,0
"188211",9187125,515268,4498350,2759050,12.3719921614179,47.9194359651473,"09187125","091870125125","Eggstätt","DE21K","0",9187125,91870125125,"Eggstätt","Eggstätt","rural","peripher",24.29,2915,120.008233841087,0,0,0,0
"188200",9187125,515269,4499350,2759050,12.3853585930016,47.9191464637712,"09187125","091870125125","Eggstätt","DE21K","0",9187125,91870125125,"Eggstätt","Eggstätt","rural","peripher",24.29,2915,120.008233841087,0,1500.76664319823,0,0
"188204",9187125,515270,4500350,2759050,12.3987248862853,47.9188553362297,"09187125","091870125125","Eggstätt","DE21K","0",9187125,91870125125,"Eggstätt","Eggstätt","rural","peripher",24.29,2915,120.008233841087,0,1854.75207645785,0,0
"189125",9187960,515271,4501350,2759050,12.4120910404975,47.9185625825499,"09187138","091875160138","Gstadt a. Chiemsee","DE21K","5",9187138,91875160138,"Gstadt a.Chiemsee","Breitbrunn a.Chiemsee (VGem)","rural","peripher",21.4,2955,138.084112149533,0,2047.27978333131,0,0
"189128",9187960,515272,4502350,2759050,12.4254570548666,47.918268202759,"09187138","091875160138","Gstadt a. Chiemsee","DE21K","5",9187138,91875160138,"Gstadt a.Chiemsee","Breitbrunn a.Chiemsee (VGem)","rural","peripher",21.4,2955,138.084112149533,0,2780.23694447295,0,0
"189139",9187960,515273,4503350,2759050,12.4388229286212,47.9179721968847,"09187138","091875160138","Gstadt a. Chiemsee","DE21K","5",9187138,91875160138,"Gstadt a.Chiemsee","Breitbrunn a.Chiemsee (VGem)","rural","peripher",21.4,2955,138.084112149533,0,3212.23451677659,0,0
"356664",NA,515274,4504350,2759050,12.4521886609899,47.9176745649546,"09189451","091899451451","Chiemsee (See)","DE21M","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,1230.02579529827,0,0
"356766",NA,515275,4505350,2759050,12.4655542512014,47.9173753069964,"09189451","091899451451","Chiemsee (See)","DE21M","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,0,0,0
"356738",NA,515276,4506350,2759050,12.4789196984844,47.9170744230381,"09189451","091899451451","Chiemsee (See)","DE21M","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,0,0,0
"356170",NA,515277,4507350,2759050,12.4922850020678,47.9167719131077,"09189451","091899451451","Chiemsee (See)","DE21M","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,1045.0546107813,0,0
"189738",9189114,515278,4508350,2759050,12.5056501611803,47.9164677772336,"09189114","091890114114","Chieming","DE21M","0",9189114,91890114114,"Chieming","Chieming","rural","peripher",37.74,4827,127.901430842607,0,1865.44843441419,0,0
"189750",9189114,515279,4509350,2759050,12.519015175051,47.9161620154441,"09189114","091890114114","Chieming","DE21M","0",9189114,91890114114,"Chieming","Chieming","rural","peripher",37.74,4827,127.901430842607,0,1984.35776226942,0,0
"189759",9189114,515280,4510350,2759050,12.5323800429088,47.9158546277679,"09189114","091890114114","Chieming","DE21M","0",9189114,91890114114,"Chieming","Chieming","rural","peripher",37.74,4827,127.901430842607,0,1628.38295693389,0,0
"189989",9189130,515281,4511350,2759050,12.5457447639829,47.9155456142334,"09189130","091890130130","Nußdorf","DE21M","0",9189130,91890130130,"Nußdorf","Nußdorf","rural","peripher",16.12,2504,155.334987593052,0,0,0,0
"189986",9189130,515282,4512350,2759050,12.5591093375024,47.9152349748697,"09189130","091890130130","Nußdorf","DE21M","0",9189130,91890130130,"Nußdorf","Nußdorf","rural","peripher",16.12,2504,155.334987593052,0,1765.87960546169,0,0
"189982",9189130,515283,4513350,2759050,12.5724737626964,47.9149227097058,"09189130","091890130130","Nußdorf","DE21M","0",9189130,91890130130,"Nußdorf","Nußdorf","rural","peripher",16.12,2504,155.334987593052,0,1940.16773493345,0,0
"189998",9189130,515284,4514350,2759050,12.5858380387943,47.9146088187707,"09189130","091890130130","Nußdorf","DE21M","0",9189130,91890130130,"Nußdorf","Nußdorf","rural","peripher",16.12,2504,155.334987593052,0,998.850024040172,0,0
"189994",9189130,515285,4515350,2759050,12.5992021650255,47.9142933020937,"09189130","091890130130","Nußdorf","DE21M","0",9189130,91890130130,"Nußdorf","Nußdorf","rural","peripher",16.12,2504,155.334987593052,1579.94681577706,0,0,0
"189991",9189130,515286,4516350,2759050,12.6125661406193,47.9139761597044,"09189130","091890130130","Nußdorf","DE21M","0",9189130,91890130130,"Nußdorf","Nußdorf","rural","peripher",16.12,2504,155.334987593052,1934.10437474169,0,0,0
"190747",9189155,515287,4517350,2759050,12.6259299648053,47.9136573916324,"09189155","091890155155","Traunstein","DE21M","0",9189155,91890155155,"Traunstein, Große Kreisstadt","Traunstein, Große Kreisstadt","urban","peripher",48.55,19642,404.572605561277,0,0,0,0
"190752",9189155,515288,4518350,2759050,12.6392936368129,47.9133369979073,"09189155","091890155155","Traunstein","DE21M","0",9189155,91890155155,"Traunstein, Große Kreisstadt","Traunstein, Große Kreisstadt","urban","peripher",48.55,19642,404.572605561277,0,0,0,0
